landuse,lithology,DTM（DEM）,slope,curvature,aspect,NDVI,SPI,TWI,dis2road,dis2drainage,dis2catchment,dis2faults,InSAR_dv,X,Y,label
2,3,182,36.97629929,68.07419586,129.5599976,5821,0.979050994,1.546679974,9.254460752,96.91578065,1102.394659,920.625895,-3.616780043,833593.3741,815413.4632,3.616780043
3,3,84,8.12403965,26.19213867,225,6828,0.35591799,4.249249935,46.05108813,680.2358741,5701.645737,889.3951745,-2.530139923,818434.764,819037.1432,2.530139923
2,3,48,2.04418993,42.78894043,135,6411,1,2.2,17.50856608,1210.210327,1000.023163,3203.903944,-3.149919987,840281.8696,808405.2372,3.149919987
2,3,260,31.2887001,17.0142765,48.36650085,6311,3.308650017,4.304669857,144.1565352,122.3145715,749.2183876,1612.420354,-9.140919685,818067.4271,829215.7162,9.140919685
2,3,135,33.69419861,47.96514511,240.5240021,7652,0.857555985,1.668169975,60.23895244,425.4868847,859.8025239,1194.254435,-3.646420002,843906.3733,825342.9946,3.646420002
1,1,218,20.00040054,32.21153641,123.6900024,7729,0.252200991,2.273530006,155.9118978,583.3093364,208.4887108,120.0954796,-5.677110195,834529.1829,824598.346,5.677110195
3,3,105,21.75300026,26.32921982,251.5650024,7721,3.868750095,5.706240177,15.66324052,2534.504858,7023.864328,1113.576279,-4.881330013,821768.1599,812619.9147,4.881330013
2,2,60,20.00049973,26.07613564,123.6900024,7448,0.252205998,2.273519993,58.4632741,932.7004782,4617.67915,59.79391506,-2.819999933,818538.4808,815273.7023,2.819999933
1,3,38,18.70459938,67.68115234,153.4349976,8071,0.526413977,2.69246006,21.89500366,161.6308861,610.1449124,2701.199819,-2.797640085,843650.2247,811202.3767,2.797640085
2,2,125,31.93510056,31.83253098,148.2409973,8191,1.136700034,2.08217001,208.0143365,827.2779779,6819.32417,6494.423352,-7.36108017,845915.8792,803702.2838,7.36108017
2,3,27,24.56399918,30.97552109,96.34020233,4007,0.826532006,2.392339945,8.864532174,561.3050083,1650.336429,496.8613239,-6.452260017,833833.4911,816051.5838,6.452260017
1,3,60,33.34759903,26.00612068,237.529007,6837,0.844415009,1.681310058,189.2864355,0.810506353,3464.121717,688.6713415,-5.909110069,822125.85,821151.8385,5.909110069
2,1,58,28.58110046,67.71154785,76.60749817,7356,1.002079964,2.216789961,3.186771361,169.2654004,56.59217241,321.756436,-0.735046029,842110.38,814155.1996,0.735046029
3,3,109,29.43700027,8.834777832,153.4349976,2138,0.690734982,1.834990025,39.29711798,309.2013656,1897.652528,134.1758576,-3.259299994,831372.5212,814926.9222,3.259299994
2,2,73,25.8939991,8.586982727,171.0269928,7964,0.886747003,2.332129955,1708.818459,2804.661088,6755.062675,4795.880341,-5.795750141,847544.3537,804849.845,5.795750141
2,3,97,19.36829948,24.13685036,248.9620056,7083,0.563989997,2.65489006,328.7722473,96.01086042,678.3721849,527.8607415,-8.20318985,802286.7203,808392.7514,8.20318985
3,1,131,23.46990013,66.16909027,144.4620056,7929,0.428588003,2.097140074,9.35159205,15.56028536,9.963855275,97.93988052,-4.046969891,841794.6276,813672.288,4.046969891
3,3,54,11.4137001,12.73040295,180,6923,-0.337200999,2.862930059,210.2538326,128.539687,4076.998676,848.8701271,-3.903739929,822630.5966,820538.8639,3.903739929
2,3,369,38.59260178,56.14228821,341.5650024,7924,1.383890033,1.834990025,31.06483631,392.1422656,1361.059892,600.2269458,-2.557970047,832622.68,815236.4853,2.557970047
3,3,94,31.28919983,32.93180466,138.3659973,7762,0.764873028,1.760859966,1243.260465,1730.100162,5849.105881,886.9049689,-4.118289948,848987.9215,820624.0722,4.118289948
1,3,137,27.46030045,47.15143967,119.0550003,7053,0.95490998,2.263969898,33.89473479,126.0431324,5801.788897,269.1699468,-5.116700172,818781.898,817053.8226,5.116700172
2,1,46,16.05340004,55.28902054,232.125,7289,1.750090003,4.241380215,84.38998671,8.99804107,2829.531661,65.397927,-4.685770035,828354.1675,835195.846,4.685770035
2,1,193,29.72780037,21.64383507,135,7429,3.341609955,4.462230206,91.53931124,60.00165452,55.69494085,719.3507277,-3.471319914,833522.0945,812875.9493,3.471319914
2,3,139,7.332300186,51.90851212,78.69010162,7301,1.350739956,5.451650143,51.31692503,393.6437565,1434.724674,979.1666388,-2.818089962,835853.536,811020.31,2.818089962
3,1,105,24.95289993,33.90954208,310.6010132,6421,3.14696002,4.677080154,42.75743431,497.3416828,327.3470167,491.2964314,-3.701459885,807583.7167,809610.0687,3.701459885
2,3,59,25.89489937,13.50744247,98.97260284,5890,0.540211976,1.985520005,22.57861301,1072.250917,1171.133137,471.0597036,-7.831520081,819858.3523,835725.2882,7.831520081
3,3,269,13.46510029,8.476508141,161.5650024,8240,0.179965004,3.038909912,17.22714173,525.5875809,1688.503165,4561.742666,-4.864319801,843758.0752,808357.366,4.864319801
2,3,36,19.45770073,20.04172134,270,7506,0.568969011,2.649909973,709.3351556,817.3642101,1880.550732,1145.566136,-8.24464035,801559.1146,809863.8377,8.24464035
1,1,44,14.02770042,23.67183113,45,8005,0.222507,2.996370077,13.44727885,2090.915769,8496.550732,1357.085242,-2.17918992,822447.6554,815957.649,2.17918992
2,3,47,8.370900154,17.48516273,329.0360107,0,3.71848011,7.551099777,861.3239385,2707.689861,8841.601066,1779.675866,-7.682290077,856480.1384,821198.8248,7.682290077
3,3,64,15.57689953,29.90556145,264.8059998,6482,1.371790051,3.926520109,129.36342,89.15780506,860.9211921,731.5903156,-9.53192997,802082.9907,808511.8141,9.53192997
1,2,440,15.57540035,16.30662346,185.1940002,7289,-0.0146039,2.540329933,141.2999599,445.0796413,289.9164105,445.7961673,-3.970000029,808304.4031,812459.0704,3.970000029
2,2,75,27.94949913,26.36977577,244.654007,5972,0.975652993,2.243220091,144.5100108,691.6724722,5091.891288,971.5675392,-2.503040075,819327.9991,814585.7843,2.503040075
2,3,61,39.13869858,50.83362961,277.125,6594,1.403399944,1.815479994,158.9219588,563.5034094,505.3984769,415.3422862,-3.419739962,816161.1462,828987.1017,3.419739962
2,3,74,30.71069908,22.89537239,192.2649994,3703,1.088580012,2.130300045,101.8707746,396.8938995,5450.364993,446.9120776,-6.70510006,814190.5537,833662.5701,6.70510006
1,1,92,29.43840027,9.196318626,206.5650024,6308,0.690791011,1.834939957,81.94181615,111.0587254,5060.89882,502.707773,-7.067070007,816421.0731,817965.9117,7.067070007
2,2,36,34.17869949,17.6158886,131.9869995,0,1.568959951,2.343060017,433.6812846,4884.859932,9259.985203,4893.218927,-1.996530056,806476.9536,823732.3248,1.996530056
1,3,115,22.14119911,39.49346161,150.2550049,6397,1.80885005,3.607249975,1.622295992,233.2549071,4664.3938,2439.460985,-4.082079887,818491.1865,809094.8181,4.082079887
2,3,27,22.67340088,49.13914871,334.9830017,7289,0.390026003,2.135699987,62.88933586,317.6106718,1274.895239,242.4403666,-2.482569933,802514.2624,807014.2695,2.482569933
3,3,116,25.89259911,43.85635757,188.9730072,6462,0.886686981,2.332190037,125.785227,568.0050491,3882.925169,1418.180806,-5.961599827,823140.1851,820792.8644,5.961599827
2,3,24,10.3132,51.49435043,146.3099976,7257,0.252092004,3.659929991,42.93700416,31.81281387,495.0559342,728.7504873,-2.00999999,842895.6179,837888.5708,2.00999999
2,1,91,25.65029907,40.43004227,176.9869995,7157,0.875882983,2.342989922,9.921940717,21.99733462,3735.962412,228.2543724,-3.768110037,834516.3157,837157.732,3.768110037
3,3,135,29.43420029,15.90737534,243.4349976,6710,0.690618992,1.835109949,186.5306231,74.65407156,658.8796353,530.5065801,-7.048009872,802284.0744,808607.0643,7.048009872
1,1,165,35.14300156,28.3039093,75.46549988,7887,0.91179198,1.613940001,58.28158103,442.3312114,56.29516403,10.21961359,-5.895339966,834486.8495,824381.3872,5.895339966
2,1,137,32.43529892,12.45086956,96.84279633,3743,0.809495986,1.716230035,152.2508479,136.7994231,5233.259286,116.067221,-6.751329899,810836.9533,826743.7021,6.751329899
2,3,70,24.29520035,48.68029022,243.4349976,7421,0.81407398,2.404799938,170.7299272,134.9016515,4720.426111,1093.78549,-8.094249725,820923.8464,819598.1112,8.094249725
2,2,89,20.00029945,27.78005028,213.6900024,6335,0.598769009,2.620110035,74.95178896,710.965766,5075.995126,878.1528663,-2.379699945,819275.0823,814678.9178,2.379699945
2,2,474,41.44179916,65.03901672,210.9640045,7121,1.138339996,1.387390018,11.29211215,189.58119,570.0194729,727.0282543,-2.876859903,808475.322,813230.9906,2.876859903
2,3,173,21.10740089,60.48991776,281.3099976,7599,0.657559991,2.561320066,116.4213196,344.9414316,4500.775963,2288.120553,-3.600589991,818368.4196,809204.8849,3.600589991
2,1,326,35.82180023,44.69821167,233.5310059,7149,0.936860025,1.588870049,42.51889569,330.7869479,378.1471914,390.7959221,-5.596839905,839012.7374,814824.6187,5.596839905
2,3,106,4.563099861,49.00302887,251.5650024,7492,3.01315999,8.06937027,79.23963003,70.46466354,81.2802236,77.47611428,-3.525670052,825180.1779,826337.0829,3.525670052
2,1,105,35.85440063,46.34198761,114.7750015,4774,1.284629941,1.934239984,695.6029444,767.9997794,4610.794469,2429.222413,-7.246510029,850215.3746,823131.1336,7.246510029
2,3,429,48.64179993,21.16696167,181.272995,7620,1.736909986,1.481969953,32.07174364,1107.554984,1049.164896,2439.608638,-5.077730179,839132.9421,824055.0671,5.077730179
3,3,23,7.332280159,51.39122772,78.69010162,7751,1.168419957,5.269340038,58.19494891,44.13669963,4174.654737,700.4718821,-2.458250046,822514.7089,820437.2637,2.458250046
2,3,93,4.562839985,22.97271156,288.4349976,7635,-1.265300035,3.79102993,2.157478764,79.69179622,778.878033,1649.106314,-5.346749783,838202.3485,823285.5002,5.346749783
2,2,56,19.64209938,53.0806427,261.8699951,7886,0.232596993,2.293129921,30.1149093,1033.543914,4725.68749,15.52548284,-2.819550037,818644.3144,815303.3357,2.819550037
2,1,26,5.764249802,29.25912094,90,4240,-0.683731973,3.902610064,77.24443048,520.0790574,1609.607519,44.58421932,-0.764271021,818844.1373,832449.1653,0.764271021
2,1,335,36.88299942,24.09723473,317.7260132,6937,0.975660026,1.550070047,139.114498,208.4142155,571.6817722,585.1504186,-3.460079908,839139.5616,814975.7547,3.460079908
2,3,94,27.06509972,48.62971497,110.2249985,7864,0.591395974,1.934329987,6.026863418,475.3235714,3487.943991,2026.025254,-3.747100115,816509.9825,808749.8007,3.747100115
3,3,83,17.7031002,62.73802185,71.56500244,6532,1.160650015,3.444519997,44.07998778,102.6479391,787.707062,373.6186988,-6.691410065,806816.9527,810014.882,6.691410065
3,3,133,25.46220016,56.37226868,237.9949951,7566,0.520874977,2.004849911,47.02489116,212.3548101,926.6857246,1382.977002,-5.889039993,831876.5535,813779.9512,5.889039993
1,2,349,16.05380058,42.12428665,322.125,6951,1.809000015,4.300250053,81.3869349,460.8362153,4962.063639,936.3045648,-7.741320133,817502.9534,817160.1473,7.741320133
3,1,155,33.95750046,1.632035971,257.0050049,3015,1.560639977,2.35138011,105.2548114,624.4473229,7998.782312,2312.903665,-8.507909775,835955.2223,845033.0616,8.507909775
3,3,287,25.89209938,48.35422897,188.9730072,4094,0.886660993,2.332210064,185.4701602,340.1561399,1141.150421,1284.768681,-9.335769653,817494.5655,828998.2064,9.335769653
3,3,28,0.000001,13.86703014,-1,4214,1,2.2,28.35729694,55.31572026,66.75238599,275.9309926,-12.72949982,838701.1108,837044.773,12.72949982
2,3,106,26.78109932,25.41158295,180,7566,1.677729964,3.045219898,60.36340088,2750.515928,7230.54823,1321.374926,-4.659629822,821982.4729,812508.7895,4.659629822
2,3,54,29.43470001,9.629208565,153.4349976,7322,0.690639019,1.835090041,39.83931474,122.0062984,2564.984115,1031.855142,-4.527830124,816264.4487,809731.936,4.527830124
2,3,42,27.23800087,18.04598236,168.6900024,7953,0.9454,2.273479939,105.3934493,114.1841837,5026.796077,1323.166333,-3.205420017,846501.293,817778.3285,3.205420017
2,3,50,10.87889957,76.81790161,113.1989975,4105,0.653304994,3.951869965,2.139707682,521.5278994,448.4786867,332.747809,-5.745319843,838132.9222,811215.0829,5.745319843
3,1,74,34.72100067,51.98366165,213.1109924,7677,0.896103978,1.62962997,367.2623403,3442.46778,8917.65886,1213.894305,-3.359780073,823595.2879,813643.1487,3.359780073
2,2,184,16.95929909,39.58686447,65.55599976,5099,1.114989996,3.490180016,37.57666087,370.0883354,6188.505018,451.3477359,-3.067869902,819440.1826,816816.7554,3.067869902
2,1,26,44.63050079,63.92265701,57.52880096,7488,1.249969959,1.275760055,6.531131501,236.6404112,226.7438211,959.130411,-3.409080029,845038.9984,825804.0982,3.409080029
2,3,185,37.55160141,33.3303833,156.8009949,6983,0.99988699,1.525840044,76.63207878,571.8471871,3389.470369,1449.454626,-2.910300016,822940.1597,821259.5903,2.910300016
2,3,95,18.6093998,60.86048508,77.00540161,7995,2.253799915,4.430809975,22.67800889,776.7034484,5398.633873,186.8657143,-4.499829769,847877.5191,817104.512,4.499829769
3,2,339,18.2147007,41.29049301,237.529007,6996,1.760810018,3.983799934,90.2394729,427.1618185,4905.20827,969.2578552,-2.377300024,817450.0366,817130.3817,2.377300024
2,1,161,18.21439934,21.60635567,274.3989868,6467,0.497929007,2.720949888,236.3110999,1463.381549,5356.769403,716.4381798,-4.763219833,855982.7207,825897.8342,4.763219833
3,3,27,12.87250042,65.11824036,96.34020233,4940,1.173050046,4.12526989,3.492233036,424.8901484,1524.804246,1771.023066,-5.945839882,838773.4573,822708.6933,5.945839882
2,3,90,32.2696991,30.49294662,182.2910004,6980,1.149680018,2.069200039,82.71507879,2120.000714,3925.806599,1315.640972,-7.217529774,847561.4859,814801.6338,7.217529774
3,2,403,38.84170151,54.63515854,327.8039856,2714,1.046219945,1.47950995,0.545618662,306.4290754,487.1963993,1512.494683,-3.006890059,833476.7141,814654.5667,3.006890059
2,1,31,20.77639961,19.74975586,356.1860046,7424,0.293680996,2.232049942,0.446936896,485.0786149,5754.581468,845.1880232,-6.38781023,854474.5927,823553.6211,6.38781023
2,3,69,36.05089951,8.769706726,236.3099976,6613,1.291849971,1.927029967,149.4282843,148.2397491,3983.461763,736.9434242,-2.94385004,822459.1463,820627.764,2.94385004
2,3,507,18.70639992,19.949543,333.4349976,7014,3.470959902,5.636789799,119.1044091,593.0828234,3212.672054,657.5711235,-2.576220036,826684.8461,836168.9791,2.576220036
3,3,39,16.0515995,52.11972809,142.125,6403,0.0170947,2.508630037,34.18805031,547.4200134,5498.271411,194.5400037,-3.377589941,819562.9496,818910.1429,3.377589941
2,2,53,2.889669895,29.41139412,180,4175,1.742359996,7.714839935,23.74431776,104.8866243,790.8853474,153.7761061,-6.36342001,840478.0349,827158.849,6.36342001
2,3,31,12.72070026,61.2050209,153.4349976,6585,0.121065997,3.09781003,3.809637568,504.4641449,4003.10754,66.34237341,-2.389260054,816472.5896,836728.4356,2.389260054
1,3,101,27.7852993,18.72654533,163.3009949,7437,0.622142971,1.903589964,7.597473499,376.6670202,4612.116373,2478.763767,-6.708869934,818351.4862,808991.1012,6.708869934
1,1,16,12.08749962,43.11088943,135,7146,-7.195439816,15.83040047,13.49528204,1289.179325,2393.670845,239.5735853,-7.28358984,852701.8808,826432.2936,7.28358984
2,1,123,29.4382,16.55232048,190.3049927,6269,1.037359953,2.181519985,307.6202289,643.5536259,3228.125126,666.4707714,-3.614429951,854199.4255,827215.4618,3.614429951
1,3,7,0.000001,44.95313263,-1,4480,1,2.2,22.54763754,1619.647743,5140.51226,497.3159702,-13.30480003,817903.4796,819845.7115,13.30480003
2,3,243,28.37490082,39.83648682,217.4049988,7958,0.646920979,1.878810048,24.86581516,497.9035719,1664.719333,4568.032976,-5.558370113,843657.1106,808338.9974,5.558370113
2,3,66,31.20190048,27.5586834,90,0,1.108010054,2.110860109,16.82577525,2016.770144,7225.034583,666.7648437,-10.69769955,854929.6769,822087.8265,10.69769955
1,1,105,38.73070145,20.41327286,257.276001,7813,1.388829947,1.830049992,50.42654739,251.5780504,861.0141659,1567.542619,-2.873470068,831858.5606,813486.2767,2.873470068
2,3,471,30.57430077,23.3516674,289.9830017,7272,3.973520041,5.026100159,99.74459756,320.4601887,1396.349159,613.4308098,-2.571280003,832797.3053,815315.8605,2.571280003
1,3,313,22.67070007,70.34048462,154.9830017,5684,0.736467004,2.482409954,4.776504688,70.54666348,38.17291416,1659.492513,-6.515910149,829084.1915,828634.3559,6.515910149
1,3,152,27.95009995,43.57173157,2.726310015,7761,0.975678027,2.243200064,5.463168967,141.2547607,2223.59497,307.510838,-1.359339952,832019.2465,815921.4226,1.359339952
2,1,56,32.75859833,22.45443153,191.3099976,6362,1.168499947,2.050379992,54.69610175,1202.625368,6528.480796,204.5908674,-7.375999928,856845.2641,825072.3325,7.375999928
2,2,50,13.46500015,63.7482338,108.4349976,7617,0.873106003,3.732059956,9.768616107,343.7928752,1534.924421,619.6428522,-6.238369942,838687.6063,827202.2718,6.238369942
2,3,66,10.1182003,45.05230331,8.13010025,7637,-0.113977,3.332849979,19.32970258,711.1522678,540.0742045,771.6305501,-2.760319948,842266.7446,815326.5314,2.760319948
2,1,31,25.6487999,14.73321533,93.01280212,6316,0.875817001,2.343060017,841.3729569,811.9380767,4243.615688,2384.684066,-6.611050129,851609.7315,823998.9687,6.611050129
2,3,10,20,0.000001,0.000001,7235,1,2.2,476.7678555,453.4608914,1584.270841,1082.797939,-2.676810026,801524.7187,809284.399,2.676810026
3,3,108,31.24620056,38.21008682,286.928009,6808,1.109760046,2.109119892,54.74104287,1126.462474,7393.704523,564.793212,-8.232029915,827385.3677,841826.9904,8.232029915
3,3,43,23.18600082,29.45908546,135,6833,0.414959013,2.110769987,97.99554458,337.561047,9655.271795,891.2908852,-1.826079965,834686.5424,846326.493,1.826079965
2,1,118,24.89089966,10.25357246,247.6199951,6198,0.841548979,2.377330065,30.60756535,1203.103112,5768.299598,630.1997601,-7.712069988,856379.5965,825691.4588,7.712069988
3,3,144,23.53969955,20.77181625,169.9920044,6732,1.471639991,3.133529902,58.71475683,590.9727085,3467.403526,1461.613739,-4.057970047,822987.7848,821188.1527,4.057970047
2,2,80,41.83229828,35.91991806,220.4259949,7723,1.498639941,1.720239997,1757.537322,2157.175206,4967.856242,5354.713248,-3.940409899,843478.3914,804934.6048,3.940409899
2,3,171,22.59639931,13.37040043,255.9640045,3642,3.868309975,5.621550083,1.103051056,274.4879378,3366.919376,654.101244,-10.92990017,812523.6754,829283.7072,10.92990017
1,3,123,26.43169975,33.20310974,203.9620056,7335,0.910462976,2.308409929,90.59678457,2725.300228,7232.394076,1294.448053,-4.472740173,821982.4729,812540.5396,4.472740173
2,1,179,8.124850273,42.4067688,135,6494,1.965459943,5.858590126,50.79392047,67.48311505,443.2837379,948.1543935,-3.708990097,834834.9671,814926.2784,3.708990097
2,2,279,28.63439941,12.31545353,146.3099976,6114,0.657721996,1.868010044,5.135703085,581.5994679,1637.622016,4522.575391,-4.912650108,843758.6654,808414.1877,4.912650108
3,3,97,18.60770035,13.67821693,167.0050049,7049,0.520834982,2.698040009,221.5703077,77.57138696,3417.374471,653.5692814,-6.570000172,822060.7623,821202.6386,6.570000172
2,3,3,18.70669937,10.86888885,206.5650024,0,0.179959998,2.345769882,20.2862753,1890.457804,5956.583432,1658.321477,-6.897230148,828706.9389,808082.9675,6.897230148
2,2,43,16.05349922,50.12606049,285.2550049,7428,0.0172258,2.508500099,427.6495854,4137.028643,10150.77464,3739.084961,-2.233880043,805929.265,826018.3294,2.233880043
